CLM       PUR       FRN       SAR       ADY       RUS       ESN       MZB       HZP       KLS       MAN       MSL       IBS       BAS       PEL       PTH       CEU       MXL
3,15      4,14      12,28     9,31      10,18     18,22     7,33      10,18     5,29      11,27     5,31      5,33      10,18     7,31      12,28     10,18     6,14      8,30
11,7      10,8      12,28     17,23     10,18     11,29     33,7      10,18     21,13     7,31      31,5      31,7      10,18     19,19     20,20     10,18     9,11      20,18
3,15      3,15      12,28     5,35      9,19      13,27     7,33      9,19      16,18     9,29      8,28      9,29      9,19      16,22     15,25     9,19      4,16      6,32
4,14      4,14      19,21     15,25     11,17     14,26     10,30     11,17     15,19     20,18     9,27      10,28     11,17     13,25     13,27     11,17     7,13      15,23
4,14      4,14      9,31      6,34      3,25      6,34      6,34      3,25      6,28      2,36      12,24     4,34      3,25      5,33      6,34      3,25      6,14      3,35
8,10      6,12      15,25     24,16     13,15     9,31      18,22     13,15     18,16     15,23     21,15     15,23     13,15     15,23     15,25     13,15     5,15      29,9
8,10      12,6      24,16     16,24     14,14     28,12     16,24     14,14     13,21     24,14     14,22     17,21     14,14     18,20     22,18     14,14     14,6      12,26
6,12      10,8      17,23     19,21     15,13     20,20     17,23     15,13     15,19     22,16     12,24     18,20     15,13     19,19     21,19     15,13     7,13      22,16
11,7      8,10      12,28     18,22     9,19      17,23     10,30     9,19      22,12     10,28     7,29      9,29      9,19      12,26     19,21     9,19      7,13      18,20
7,11      8,10      6,34      10,30     5,23      15,25     25,15     5,23      11,23     3,35      28,8      22,16     5,23      10,28     16,24     5,23      6,14      7,31
9,9       9,9       7,33      13,27     10,18     16,24     13,27     10,18     20,14     6,32      22,14     22,16     10,18     15,23     21,19     10,18     6,14      18,20
5,13      6,12      23,17     14,26     11,17     14,26     12,28     11,17     4,30      17,21     5,31      6,32      11,17     14,24     14,26     11,17     5,15      7,31
7,11      4,14      10,30     16,24     12,16     10,30     6,34      12,16     19,15     17,21     9,27      12,26     12,16     13,25     11,29     12,16     9,11      22,16
5,13      6,12      22,18     12,28     11,17     14,26     10,30     11,17     3,31      16,22     4,32      5,33      11,17     12,26     13,27     11,17     5,15      9,29
6,12      8,10      22,18     16,24     15,13     21,19     18,22     15,13     19,15     24,14     13,23     12,26     15,13     21,17     22,18     15,13     12,8      21,17
9,9       5,13      20,20     22,18     11,17     9,31      24,16     11,17     18,16     23,15     22,14     22,16     11,17     17,21     14,26     11,17     5,15      26,12
4,14      4,14      6,34      8,32      4,24      8,32      9,31      4,24      18,16     7,31      4,32      10,28     4,24      10,28     11,29     4,24      7,13      13,25
9,9       9,9       26,14     20,20     12,16     14,26     18,22     12,16     20,14     20,18     12,24     14,24     12,16     20,18     24,16     12,16     9,11      21,17
5,13      7,11      8,32      10,30     8,20      19,21     17,23     8,20      10,24     4,34      15,21     18,20     8,20      12,26     15,25     8,20      5,15      8,30
6,12      6,12      21,19     11,29     11,17     11,29     12,28     11,17     3,31      16,22     10,26     7,31      11,17     12,26     13,27     11,17     5,15      8,30
5,13      7,11      7,33      9,31      9,19      19,21     18,22     9,19      9,25      4,34      22,14     21,17     9,19      11,27     14,26     9,19      5,15      9,29
9,9       8,10      26,14     22,18     15,13     13,27     16,24     15,13     7,27      26,12     14,22     12,26     15,13     18,20     15,25     15,13     7,13      17,21
7,11      7,11      23,17     16,24     9,19      15,25     13,27     9,19      22,12     15,23     16,20     16,22     9,19      18,20     20,20     9,19      11,9      20,18
4,14      3,15      8,32      10,30     4,24      8,32      12,28     4,24      19,15     8,30      9,27      12,26     4,24      11,27     12,28     4,24      8,12      13,25
6,12      7,11      14,26     11,29     9,19      19,21     20,20     9,19      9,25      4,34      19,17     20,18     9,19      17,21     14,26     9,19      5,15      17,21
5,13      3,15      13,27     10,30     4,24      8,32      14,26     4,24      18,16     8,30      14,22     15,23     4,24      12,26     11,29     4,24      8,12      15,23
6,12      8,10      15,25     12,28     10,18     21,19     16,24     10,18     9,25      3,35      16,20     18,20     10,18     16,22     16,24     10,18     6,14      11,27
4,14      3,15      7,33      9,31      4,24      8,32      18,22     4,24      18,16     9,29      9,27      16,22     4,24      9,29      12,28     4,24      8,12      13,25
7,11      8,10      21,19     19,21     15,13     13,27     8,32      15,13     7,27      26,12     10,26     6,32      15,13     15,23     12,28     15,13     7,13      15,23
7,11      7,11      12,28     12,28     9,19      19,21     21,19     9,19      9,25      3,35      22,14     23,15     9,19      14,24     15,25     9,19      5,15      10,28
7,11      6,12      7,33      12,28     10,18     13,27     16,24     10,18     12,22     12,26     15,21     23,15     10,18     10,28     13,27     10,18     4,16      17,21
5,13      4,14      17,23     15,25     6,22      16,24     18,22     6,22      16,18     14,24     7,29      13,25     6,22      9,29      12,28     6,22      10,10     10,28
7,11      6,12      14,26     11,29     13,15     21,19     8,32      13,15     16,18     19,19     9,27      10,28     13,15     13,25     20,20     13,15     9,11      17,21
3,15      7,11      7,33      13,27     5,23      5,35      17,23     5,23      11,23     2,36      22,14     15,23     5,23      10,28     9,31      5,23      6,14      6,32
6,12      3,15      12,28     11,29     11,17     20,20     3,37      11,17     15,19     17,21     3,33      4,34      11,17     11,27     16,24     11,17     8,12      12,26
3,15      4,14      7,33      8,32      6,22      4,36      5,35      6,22      5,29      12,26     4,32      8,30      6,22      9,29      7,33      6,22      3,17      8,30
7,11      3,15      21,19     9,31      9,19      20,20     14,26     9,19      11,23     14,24     5,31      11,27     9,19      12,26     15,25     9,19      9,11      6,32
8,10      9,9       12,28     19,21     14,14     15,25     13,27     14,14     12,22     22,16     20,16     18,20     14,14     16,22     16,24     14,14     5,15      24,14
4,14      3,15      10,30     6,34      6,22      8,32      13,27     6,22      3,31      6,32      4,32      11,27     6,22      6,32      7,33      6,22      3,17      4,34
8,10      10,8      18,22     23,17     13,15     19,21     21,19     13,15     18,16     13,25     26,10     17,21     13,15     21,17     18,22     13,15     8,12      21,17
5,13      6,12      14,26     14,26     8,20      14,26     16,24     8,20      20,14     9,29      13,23     10,28     8,20      15,23     16,24     8,20      12,8      9,29
9,9       7,11      16,24     20,20     13,15     16,24     6,34      13,15     16,18     29,9      6,30      10,28     13,15     17,21     18,22     13,15     11,9      21,17
7,11      5,13      18,22     12,28     9,19      17,23     5,35      9,19      14,20     20,18     5,31      11,27     9,19      16,22     15,25     9,19      9,11      14,24
6,12      8,10      10,30     21,19     9,19      8,32      11,29     9,19      14,20     12,26     8,28      7,31      9,19      14,24     13,27     9,19      8,12      14,24
5,13      5,13      12,28     7,33      10,18     16,24     21,19     10,18     6,28      6,32      21,15     20,18     10,18     8,30      12,28     10,18     3,17      10,28
4,14      5,13      6,34      9,31      6,22      4,36      6,34      6,22      5,29      12,26     6,30      10,28     6,22      8,30      8,32      6,22      3,17      12,26
8,10      6,12      19,21     16,24     10,18     17,23     13,27     10,18     9,25      19,19     13,23     17,21     10,18     15,23     12,28     10,18     7,13      15,23
4,14      5,13      6,34      9,31      6,22      4,36      6,34      6,22      5,29      12,26     6,30      10,28     6,22      8,30      8,32      6,22      3,17      13,25
4,14      3,15      10,30     6,34      7,21      8,32      14,26     7,21      3,31      6,32      7,29      13,25     7,21      6,32      7,33      7,21      3,17      6,32
7,11      8,10      16,24     22,18     9,19      11,29     11,29     9,19      15,19     13,25     9,27      8,30      9,19      19,19     14,26     9,19      8,12      15,23
8,10      11,7      20,20     27,13     15,13     16,24     11,29     15,13     17,17     16,22     11,25     10,28     15,13     17,21     20,20     15,13     10,10     19,19
6,12      5,13      12,28     9,31      9,19      11,29     7,33      9,19      8,26      18,20     6,30      10,28     9,19      11,27     11,29     9,19      9,11      13,25
4,14      6,12      12,28     13,27     5,23      8,32      11,29     5,23      11,23     3,35      9,27      8,30      5,23      13,25     11,29     5,23      6,14      7,31
6,12      10,8      19,21     18,22     15,13     21,19     10,30     15,13     17,17     8,30      9,27      7,31      15,13     18,20     22,18     15,13     9,11      12,26
6,12      2,16      9,31      10,30     4,24      6,34      16,24     4,24      5,29      11,27     8,28      14,24     4,24      9,29      4,36      4,24      2,18      11,27
7,11      9,9       20,20     25,15     15,13     15,25     11,29     15,13     18,16     18,20     9,27      9,29      15,13     24,14     24,16     15,13     10,10     16,22
6,12      7,11      13,27     13,27     6,22      9,31      7,33      6,22      5,29      13,25     6,30      10,28     6,22      13,25     9,31      6,22      5,15      15,23
5,13      8,10      17,23     15,25     15,13     19,21     10,30     15,13     16,18     8,30      9,27      7,31      15,13     16,22     22,18     15,13     7,13      10,28
11,7      9,9       16,24     22,18     10,18     12,28     20,20     10,18     9,25      23,15     12,24     21,17     10,18     17,21     13,27     10,18     7,13      25,13
4,14      6,12      15,25     15,25     11,17     11,29     9,31      11,17     12,22     8,30      9,27      7,31      11,17     14,24     16,24     11,17     7,13      9,29
4,14      6,12      17,23     16,24     11,17     10,30     9,31      11,17     11,23     8,30      9,27      7,31      11,17     16,22     16,24     11,17     7,13      9,29
6,12      7,11      11,29     11,29     6,22      10,30     4,36      6,22      6,28      13,25     4,32      7,31      6,22      13,25     8,32      6,22      5,15      15,23
8,10      10,8      22,18     25,15     20,8      21,19     11,29     20,8      20,14     18,20     10,26     6,32      20,8      22,16     26,14     20,8      11,9      17,21
